chid,alt_id,alt,chosen,price,catch
777,1,beach,0,43.74,0.2537
777,2,boat,0,52.488,0.2339
777,3,charter,1,70.988,0.6288
777,4,pier,0,43.74,0.1498
778,1,beach,0,107.77,0.0678
778,2,boat,0,49.74,0.0559
778,3,charter,1,84.74,0.6456
778,4,pier,0,107.77,0.0789
779,1,beach,0,78.302,0.5333
779,2,boat,1,42.77,0.0361
779,3,charter,0,77.77,0.4216
779,4,pier,0,78.302,0.0069
780,1,beach,0,120.77,0.0678
780,2,boat,0,55.74,0.0897
780,3,charter,1,90.74,1.0905
780,4,pier,0,120.77,0.0789
781,1,beach,0,94.77,0.0678
781,2,boat,0,43.74,0.0108
781,3,charter,1,78.74,0.2377
781,4,pier,0,94.77,0.0025
782,1,beach,0,81.77,0.0678
782,2,boat,0,37.74,0.0559
782,3,charter,1,72.74,0.6456
782,4,pier,0,81.77,0.0789
783,1,beach,0,134.366,0.0678
783,2,boat,0,31.74,0.1082
783,3,charter,1,61.24,0.324
783,4,pier,0,134.366,0.0503
784,1,beach,0,55.77,0.0678
784,2,boat,0,25.74,0.0102
784,3,charter,1,60.74,0.0209
784,4,pier,0,55.77,0.0789
785,1,beach,0,94.77,0.0678
785,2,boat,1,43.74,0.0897
785,3,charter,0,78.74,1.0905
785,4,pier,0,94.77,0.0789
786,1,beach,0,43.74,0.2537
786,2,boat,0,52.488,0.2339
786,3,charter,0,70.988,0.6288
786,4,pier,1,43.74,0.1498
787,1,beach,0,94.77,0.0678
787,2,boat,1,43.74,0.0559
787,3,charter,0,78.74,0.6456
787,4,pier,0,94.77,0.0789
788,1,beach,0,81.77,0.0678
788,2,boat,0,37.74,0.0102
788,3,charter,1,72.74,0.0209
788,4,pier,0,81.77,0.0789
789,1,beach,0,107.77,0.0678
789,2,boat,0,49.74,0.0559
789,3,charter,1,84.74,0.6456
789,4,pier,0,107.77,0.0789
790,1,beach,0,108.966,0.0678
790,2,boat,0,25.74,0.0143
790,3,charter,1,55.24,0.0289
790,4,pier,0,108.966,0.0503
791,1,beach,0,25.74,0.2537
791,2,boat,0,30.888,0.0082
791,3,charter,0,49.388,0.0044
791,4,pier,1,25.74,0.1498
792,1,beach,0,108.966,0.0678
792,2,boat,1,25.74,0.0732
792,3,charter,0,55.24,0.1726
792,4,pier,0,108.966,0.0052
793,1,beach,0,94.77,0.0678
793,2,boat,0,43.74,0.0102
793,3,charter,1,78.74,0.0209
793,4,pier,0,94.77,0.0789
794,1,beach,1,125.902,0.5333
794,2,boat,0,68.77,0.2413
794,3,charter,0,103.77,1.0266
794,4,pier,0,125.902,0.4522
795,1,beach,0,68.77,0.0678
795,2,boat,0,31.74,0.0897
795,3,charter,1,66.74,1.0905
795,4,pier,0,68.77,0.0789
796,1,beach,0,159.766,0.0678
796,2,boat,1,37.74,0.0143
796,3,charter,0,67.24,0.0289
796,4,pier,0,159.766,0.0503
797,1,beach,0,81.77,0.0678
797,2,boat,0,37.74,0.0108
797,3,charter,1,72.74,0.2377
797,4,pier,0,81.77,0.0025
798,1,beach,0,68.77,0.0678
798,2,boat,1,31.74,0.0108
798,3,charter,0,66.74,0.2377
798,4,pier,0,68.77,0.0025
799,1,beach,0,107.77,0.0678
799,2,boat,0,49.74,0.0559
799,3,charter,1,84.74,0.6456
799,4,pier,0,107.77,0.0789
800,1,beach,0,94.77,0.0678
800,2,boat,1,43.74,0.0108
800,3,charter,0,78.74,0.2377
800,4,pier,0,94.77,0.0025
801,1,beach,0,29.77,0.0678
801,2,boat,1,13.74,0.0559
801,3,charter,0,48.74,0.6456
801,4,pier,0,29.77,0.0789
802,1,beach,0,108.966,0.0678
802,2,boat,1,25.74,0.0143
802,3,charter,0,55.24,0.0289
802,4,pier,0,108.966,0.0503
803,1,beach,0,42.594,0.0678
803,2,boat,1,6.87,0.0102
803,3,charter,0,41.87,0.0209
803,4,pier,0,42.594,0.0789
804,1,beach,0,79.794,0.0678
804,2,boat,0,12.87,0.0559
804,3,charter,1,47.87,0.6456
804,4,pier,0,79.794,0.0789
805,1,beach,0,115.808,0.0678
805,2,boat,1,9.87,0.0143
805,3,charter,0,39.37,0.0289
805,4,pier,0,115.808,0.0503
806,1,beach,0,154.194,0.0678
806,2,boat,1,24.87,0.0897
806,3,charter,0,59.87,1.0905
806,4,pier,0,154.194,0.0789
807,1,beach,0,42.594,0.0678
807,2,boat,0,6.87,0.0559
807,3,charter,1,41.87,0.6456
807,4,pier,0,42.594,0.0789
808,1,beach,1,24.87,0.2537
808,2,boat,0,107.77,0.0082
808,3,charter,0,126.27,0.0044
808,4,pier,0,24.87,0.1498
809,1,beach,0,186.208,0.0678
809,2,boat,0,15.87,0.0732
809,3,charter,1,45.37,0.1726
809,4,pier,0,186.208,0.0052
810,1,beach,0,61.194,0.0678
810,2,boat,0,9.87,0.0559
810,3,charter,1,44.87,0.6456
810,4,pier,0,61.194,0.0789
811,1,beach,0,12.87,0.2537
811,2,boat,0,55.77,0.2339
811,3,charter,0,74.27,0.6288
811,4,pier,1,12.87,0.1498
812,1,beach,0,79.794,0.0678
812,2,boat,0,12.87,0.0559
812,3,charter,1,47.87,0.6456
812,4,pier,0,79.794,0.0789
813,1,beach,1,27.87,0.2537
813,2,boat,0,120.77,0.2339
813,3,charter,0,139.27,0.6288
813,4,pier,0,27.87,0.1498
814,1,beach,0,79.794,0.0678
814,2,boat,0,12.87,0.0897
814,3,charter,1,47.87,1.0905
814,4,pier,0,79.794,0.0789
815,1,beach,0,555.808,0.0678
815,2,boat,1,47.37,0.0143
815,3,charter,0,76.87,0.0289
815,4,pier,0,555.808,0.0503
816,1,beach,0,80.608,0.0678
816,2,boat,1,6.87,0.0143
816,3,charter,0,36.37,0.0289
816,4,pier,0,80.608,0.0503
817,1,beach,0,467.808,0.0678
817,2,boat,1,39.87,0.0143
817,3,charter,0,69.37,0.0289
817,4,pier,0,467.808,0.0503
818,1,beach,1,36.87,0.2537
818,2,boat,0,159.77,0.2339
818,3,charter,0,178.27,0.6288
818,4,pier,0,36.87,0.1498
819,1,beach,1,12.87,0.2537
819,2,boat,0,55.77,0.0082
819,3,charter,0,74.27,0.0044
819,4,pier,0,12.87,0.1498
820,1,beach,1,6.87,0.2537
820,2,boat,0,29.77,0.0233
820,3,charter,0,48.27,0.0219
820,4,pier,0,6.87,0.1498
821,1,beach,0,115.808,0.0678
821,2,boat,0,9.87,0.1082
821,3,charter,1,39.37,0.324
821,4,pier,0,115.808,0.0503
822,1,beach,1,12.87,0.2537
822,2,boat,0,55.77,0.2339
822,3,charter,0,74.27,0.6288
822,4,pier,0,12.87,0.1498
823,1,beach,0,154.194,0.0678
823,2,boat,1,24.87,0.0102
823,3,charter,0,59.87,0.0209
823,4,pier,0,154.194,0.0789
824,1,beach,0,116.994,0.0678
824,2,boat,1,18.87,0.0102
824,3,charter,0,53.87,0.0209
824,4,pier,0,116.994,0.0789
825,1,beach,1,12.87,0.2537
825,2,boat,0,55.77,0.2339
825,3,charter,0,74.27,0.6288
825,4,pier,0,12.87,0.1498
826,1,beach,0,3.87,0.2537
826,2,boat,0,16.77,0.0233
826,3,charter,0,35.27,0.0219
826,4,pier,1,3.87,0.1498
827,1,beach,0,154.194,0.0678
827,2,boat,0,24.87,0.0559
827,3,charter,1,59.87,0.6456
827,4,pier,0,154.194,0.0789
828,1,beach,1,30.87,0.2537
828,2,boat,0,133.77,0.0233
828,3,charter,0,152.27,0.0219
828,4,pier,0,30.87,0.1498
829,1,beach,0,3.87,0.2537
829,2,boat,0,16.77,0.0626
829,3,charter,0,35.27,0.2773
829,4,pier,1,3.87,0.0014
830,1,beach,0,135.594,0.0678
830,2,boat,0,21.87,0.0102
830,3,charter,1,56.87,0.0209
830,4,pier,0,135.594,0.0789
831,1,beach,0,116.994,0.0678
831,2,boat,0,18.87,0.0102
831,3,charter,1,53.87,0.0209
831,4,pier,0,116.994,0.0789
832,1,beach,0,116.994,0.0678
832,2,boat,0,18.87,0.0897
832,3,charter,1,53.87,1.0905
832,4,pier,0,116.994,0.0789
833,1,beach,0,555.808,0.0678
833,2,boat,1,47.37,0.0732
833,3,charter,0,76.87,0.1726
833,4,pier,0,555.808,0.0052
834,1,beach,0,116.994,0.0678
834,2,boat,0,18.87,0.0102
834,3,charter,1,53.87,0.0209
834,4,pier,0,116.994,0.0789
835,1,beach,0,209.994,0.0678
835,2,boat,1,33.87,0.0102
835,3,charter,0,68.87,0.0209
835,4,pier,0,209.994,0.0789
836,1,beach,0,98.394,0.0678
836,2,boat,1,15.87,0.0559
836,3,charter,0,50.87,0.6456
836,4,pier,0,98.394,0.0789
837,1,beach,0,115.808,0.0678
837,2,boat,1,9.87,0.0143
837,3,charter,0,39.37,0.0289
837,4,pier,0,115.808,0.0503
838,1,beach,0,80.608,0.0678
838,2,boat,0,6.87,0.1082
838,3,charter,1,36.37,0.324
838,4,pier,0,80.608,0.0503
839,1,beach,0,79.794,0.0678
839,2,boat,0,12.87,0.0102
839,3,charter,1,47.87,0.0209
839,4,pier,0,79.794,0.0789
840,1,beach,1,24.87,0.2537
840,2,boat,0,107.77,0.0233
840,3,charter,0,126.27,0.0219
840,4,pier,0,24.87,0.1498
841,1,beach,0,151.008,0.0678
841,2,boat,1,12.87,0.1082
841,3,charter,0,42.37,0.324
841,4,pier,0,151.008,0.0503
842,1,beach,0,256.608,0.0678
842,2,boat,1,21.87,0.0143
842,3,charter,0,51.37,0.0289
842,4,pier,0,256.608,0.0503
843,1,beach,0,98.394,0.0678
843,2,boat,1,15.87,0.0559
843,3,charter,0,50.87,0.6456
843,4,pier,0,98.394,0.0789
844,1,beach,0,12.87,0.2537
844,2,boat,0,55.77,0.2339
844,3,charter,0,74.27,0.6288
844,4,pier,1,12.87,0.1498
845,1,beach,1,21.87,0.2537
845,2,boat,0,94.77,0.0233
845,3,charter,0,113.27,0.0219
845,4,pier,0,21.87,0.1498
846,1,beach,0,115.808,0.0678
846,2,boat,1,9.87,0.1082
846,3,charter,0,39.37,0.324
846,4,pier,0,115.808,0.0503
847,1,beach,0,135.594,0.0678
847,2,boat,0,21.87,0.0102
847,3,charter,1,56.87,0.0209
847,4,pier,0,135.594,0.0789
848,1,beach,0,135.594,0.0678
848,2,boat,0,21.87,0.0559
848,3,charter,1,56.87,0.6456
848,4,pier,0,135.594,0.0789
849,1,beach,0,24.87,0.2537
849,2,boat,0,107.77,0.2339
849,3,charter,0,126.27,0.6288
849,4,pier,1,24.87,0.1498
850,1,beach,0,79.794,0.0678
850,2,boat,0,12.87,0.0897
850,3,charter,1,47.87,1.0905
850,4,pier,0,79.794,0.0789
851,1,beach,0,23.994,0.0678
851,2,boat,1,3.87,0.0559
851,3,charter,0,38.87,0.6456
851,4,pier,0,23.994,0.0789
852,1,beach,0,98.394,0.0678
852,2,boat,0,15.87,0.0102
852,3,charter,1,50.87,0.0209
852,4,pier,0,98.394,0.0789
853,1,beach,0,221.408,0.0678
853,2,boat,1,18.87,0.0143
853,3,charter,0,48.37,0.0289
853,4,pier,0,221.408,0.0503
854,1,beach,0,12.87,0.2537
854,2,boat,0,53.196,0.6817
854,3,charter,1,78.196,2.3014
854,4,pier,0,12.87,0.1498
855,1,beach,0,80.608,0.0678
855,2,boat,1,6.87,0.0732
855,3,charter,0,36.37,0.1726
855,4,pier,0,80.608,0.0052
856,1,beach,0,256.608,0.0678
856,2,boat,1,21.87,0.0143
856,3,charter,0,51.37,0.0289
856,4,pier,0,256.608,0.0503
857,1,beach,0,80.608,0.0678
857,2,boat,1,6.87,0.0143
857,3,charter,0,36.37,0.0289
857,4,pier,0,80.608,0.0503
858,1,beach,0,12.87,0.2537
858,2,boat,0,55.77,0.2339
858,3,charter,0,74.27,0.6288
858,4,pier,1,12.87,0.1498
859,1,beach,0,115.808,0.0678
859,2,boat,0,115.808,0.2601
859,3,charter,1,140.808,0.5391
859,4,pier,0,115.808,0.0503
860,1,beach,1,15.87,0.2537
860,2,boat,0,68.77,0.2339
860,3,charter,0,87.27,0.6288
860,4,pier,0,15.87,0.1498
861,1,beach,0,397.408,0.0678
861,2,boat,1,33.87,0.0143
861,3,charter,0,63.37,0.0289
861,4,pier,0,397.408,0.0503
862,1,beach,0,79.794,0.0678
862,2,boat,1,12.87,0.0102
862,3,charter,0,47.87,0.0209
862,4,pier,0,79.794,0.0789
863,1,beach,0,42.594,0.0678
863,2,boat,0,6.87,0.0559
863,3,charter,1,41.87,0.6456
863,4,pier,0,42.594,0.0789
864,1,beach,0,256.608,0.0678
864,2,boat,1,21.87,0.1082
864,3,charter,0,51.37,0.324
864,4,pier,0,256.608,0.0503
865,1,beach,0,3.87,0.2537
865,2,boat,0,16.77,0.0233
865,3,charter,0,35.27,0.0219
865,4,pier,1,3.87,0.1498
866,1,beach,0,21.87,0.2537
866,2,boat,0,94.77,0.0233
866,3,charter,0,113.27,0.0219
866,4,pier,1,21.87,0.1498
867,1,beach,0,79.794,0.0678
867,2,boat,1,12.87,0.0559
867,3,charter,0,47.87,0.6456
867,4,pier,0,79.794,0.0789
868,1,beach,0,327.008,0.0678
868,2,boat,1,27.87,0.0143
868,3,charter,0,57.37,0.0289
868,4,pier,0,327.008,0.0503
869,1,beach,0,45.408,0.0678
869,2,boat,1,3.87,0.0022
869,3,charter,0,33.37,0.324
869,4,pier,0,45.408,0.0503
870,1,beach,0,175.89,0.2537
870,2,boat,1,121.836,0.6817
870,3,charter,0,146.836,2.3014
870,4,pier,0,175.89,0.1498
871,1,beach,1,31.144,0.5333
871,2,boat,0,70.532,0.0156
871,3,charter,0,105.532,0.0058
871,4,pier,0,31.144,0.4522
872,1,beach,0,35.724,0.2537
872,2,boat,1,31.144,0.6817
872,3,charter,0,56.144,2.3014
872,4,pier,0,35.724,0.1498
873,1,beach,1,121.836,0.5333
873,2,boat,0,203.346,0.0156
873,3,charter,0,238.346,0.0058
873,4,pier,0,121.836,0.4522
874,1,beach,0,175.89,0.2537
874,2,boat,0,121.836,0.6817
874,3,charter,1,146.836,2.3014
874,4,pier,0,175.89,0.1498
875,1,beach,0,93.436,0.5333
875,2,boat,0,155.946,0.2413
875,3,charter,0,190.946,1.0266
875,4,pier,1,93.436,0.4522
876,1,beach,0,224.818,0.2537
876,2,boat,1,245.256,0.6817
876,3,charter,0,270.256,2.3014
876,4,pier,0,224.818,0.1498
877,1,beach,0,128.018,0.2537
877,2,boat,0,139.656,0.6817
877,3,charter,1,164.656,2.3014
877,4,pier,0,128.018,0.1498
878,1,beach,0,57.246,0.2537
878,2,boat,0,9.87,0.0531
878,3,charter,1,34.87,0.0052
878,4,pier,0,57.246,0.1498
879,1,beach,0,22.446,0.2537
879,2,boat,1,3.87,0.7369
879,3,charter,0,28.87,2.3101
879,4,pier,0,22.446,0.1498
880,1,beach,0,74.646,0.2537
880,2,boat,0,12.87,0.6817
880,3,charter,1,37.87,2.3014
880,4,pier,0,74.646,0.1498
881,1,beach,0,144.246,0.2537
881,2,boat,1,24.87,0.0531
881,3,charter,0,49.87,0.0052
881,4,pier,0,144.246,0.1498
882,1,beach,1,9.87,0.5333
882,2,boat,0,121.73,0.2413
882,3,charter,0,156.73,1.0266
882,4,pier,0,9.87,0.4522
883,1,beach,0,22.446,0.2537
883,2,boat,0,3.87,0.6817
883,3,charter,1,28.87,2.3014
883,4,pier,0,22.446,0.1498
884,1,beach,0,74.646,0.2537
884,2,boat,1,12.87,0.7369
884,3,charter,0,37.87,2.3101
884,4,pier,0,74.646,0.1498
885,1,beach,1,9.87,0.5333
885,2,boat,0,121.73,0.2413
885,3,charter,0,156.73,1.0266
885,4,pier,0,9.87,0.4522
886,1,beach,0,18.87,0.5333
886,2,boat,0,232.73,0.2413
886,3,charter,0,267.73,1.0266
886,4,pier,1,18.87,0.4522
887,1,beach,0,161.646,0.2537
887,2,boat,1,27.87,0.0531
887,3,charter,0,52.87,0.0052
887,4,pier,0,161.646,0.1498
888,1,beach,0,57.246,0.2537
888,2,boat,0,9.87,0.6817
888,3,charter,1,34.87,2.3014
888,4,pier,0,57.246,0.1498
889,1,beach,0,109.446,0.2537
889,2,boat,0,18.87,0.0531
889,3,charter,1,43.87,0.0052
889,4,pier,0,109.446,0.1498
890,1,beach,0,74.646,0.2537
890,2,boat,1,12.87,0.0531
890,3,charter,0,37.87,0.0052
890,4,pier,0,74.646,0.1498
891,1,beach,0,22.446,0.2537
891,2,boat,1,3.87,0.6817
891,3,charter,0,28.87,2.3014
891,4,pier,0,22.446,0.1498
892,1,beach,0,3.87,0.5333
892,2,boat,0,47.73,0.2413
892,3,charter,0,82.73,1.0266
892,4,pier,1,3.87,0.4522
893,1,beach,1,3.87,0.5333
893,2,boat,0,47.73,0.2413
893,3,charter,0,82.73,1.0266
893,4,pier,0,3.87,0.4522
894,1,beach,0,57.246,0.2537
894,2,boat,1,9.87,0.6817
894,3,charter,0,34.87,2.3014
894,4,pier,0,57.246,0.1498
895,1,beach,0,161.646,0.2537
895,2,boat,1,27.87,0.6817
895,3,charter,0,52.87,2.3014
895,4,pier,0,161.646,0.1498
896,1,beach,1,15.87,0.5333
896,2,boat,0,195.73,0.0156
896,3,charter,0,230.73,0.0058
896,4,pier,0,15.87,0.4522
897,1,beach,0,12.87,0.5333
897,2,boat,0,158.73,0.2413
897,3,charter,0,193.73,1.0266
897,4,pier,1,12.87,0.4522
898,1,beach,0,9.87,0.5333
898,2,boat,0,121.73,0.2413
898,3,charter,0,156.73,1.0266
898,4,pier,1,9.87,0.4522
899,1,beach,0,74.646,0.2537
899,2,boat,1,12.87,0.0531
899,3,charter,0,37.87,0.0052
899,4,pier,0,74.646,0.1498
900,1,beach,0,74.646,0.2537
900,2,boat,1,12.87,0.7369
900,3,charter,0,37.87,2.3101
900,4,pier,0,74.646,0.1498
901,1,beach,0,57.246,0.2537
901,2,boat,1,9.87,0.0531
901,3,charter,0,34.87,0.0052
901,4,pier,0,57.246,0.1498
902,1,beach,0,176.344,0.0678
902,2,boat,1,57.246,0.0143
902,3,charter,0,86.746,0.0289
902,4,pier,0,176.344,0.0503
903,1,beach,0,74.646,0.2537
903,2,boat,1,12.87,0.6817
903,3,charter,0,37.87,2.3014
903,4,pier,0,74.646,0.1498
904,1,beach,0,9.87,0.5333
904,2,boat,0,121.73,0.2413
904,3,charter,0,156.73,1.0266
904,4,pier,1,9.87,0.4522
905,1,beach,0,74.646,0.2537
905,2,boat,0,12.87,0.6817
905,3,charter,1,37.87,2.3014
905,4,pier,0,74.646,0.1498
906,1,beach,0,6.87,0.5333
906,2,boat,0,84.73,0.2413
906,3,charter,0,119.73,1.0266
906,4,pier,1,6.87,0.4522
907,1,beach,0,39.846,0.2537
907,2,boat,1,6.87,0.0531
907,3,charter,0,31.87,0.0052
907,4,pier,0,39.846,0.1498
908,1,beach,0,92.046,0.2537
908,2,boat,0,15.87,0.6817
908,3,charter,1,40.87,2.3014
908,4,pier,0,92.046,0.1498
909,1,beach,0,283.544,0.0678
909,2,boat,1,92.046,0.0143
909,3,charter,0,121.546,0.0289
909,4,pier,0,283.544,0.0503
910,1,beach,0,74.646,0.2537
910,2,boat,1,12.87,0.6817
910,3,charter,0,37.87,2.3014
910,4,pier,0,74.646,0.1498
911,1,beach,0,74.646,0.2537
911,2,boat,1,12.87,0.0531
911,3,charter,0,37.87,0.0052
911,4,pier,0,74.646,0.1498
912,1,beach,0,57.246,0.2537
912,2,boat,0,9.87,0.6817
912,3,charter,1,34.87,2.3014
912,4,pier,0,57.246,0.1498
913,1,beach,0,195.73,0.0678
913,2,boat,0,92.046,0.0559
913,3,charter,1,127.046,0.6456
913,4,pier,0,195.73,0.0789
914,1,beach,0,9.87,0.5333
914,2,boat,0,121.73,0.2413
914,3,charter,0,156.73,1.0266
914,4,pier,1,9.87,0.4522
915,1,beach,0,144.246,0.2537
915,2,boat,1,24.87,0.6817
915,3,charter,0,49.87,2.3014
915,4,pier,0,144.246,0.1498
916,1,beach,0,144.246,0.2537
916,2,boat,1,24.87,0.6817
916,3,charter,0,49.87,2.3014
916,4,pier,0,144.246,0.1498
917,1,beach,0,109.446,0.2537
917,2,boat,1,18.87,0.0531
917,3,charter,0,43.87,0.0052
917,4,pier,0,109.446,0.1498
918,1,beach,0,39.846,0.2537
918,2,boat,1,6.87,0.0531
918,3,charter,0,31.87,0.0052
918,4,pier,0,39.846,0.1498
919,1,beach,0,57.246,0.2537
919,2,boat,1,9.87,0.0531
919,3,charter,0,34.87,0.0052
919,4,pier,0,57.246,0.1498
920,1,beach,1,27.87,0.5333
920,2,boat,0,343.73,0.2413
920,3,charter,0,378.73,1.0266
920,4,pier,0,27.87,0.4522
921,1,beach,0,92.046,0.2537
921,2,boat,0,15.87,0.6817
921,3,charter,1,40.87,2.3014
921,4,pier,0,92.046,0.1498
922,1,beach,0,92.046,0.2537
922,2,boat,1,15.87,0.6817
922,3,charter,0,40.87,2.3014
922,4,pier,0,92.046,0.1498
923,1,beach,0,15.096,0.5333
923,2,boat,1,213.86,0.0361
923,3,charter,0,248.86,0.4216
923,4,pier,0,15.096,0.0069
924,1,beach,0,7.896,0.5333
924,2,boat,0,111.86,0.0156
924,3,charter,0,146.86,0.0058
924,4,pier,1,7.896,0.4522
925,1,beach,1,12.696,0.5333
925,2,boat,0,179.86,0.0051
925,3,charter,0,214.86,1.0266
925,4,pier,0,12.696,0.4522
926,1,beach,0,32.976,0.2537
926,2,boat,1,5.496,0.7369
926,3,charter,0,30.496,2.3101
926,4,pier,0,32.976,0.1498
927,1,beach,0,47.376,0.2537
927,2,boat,1,7.896,0.6817
927,3,charter,0,32.896,2.3014
927,4,pier,0,47.376,0.1498
928,1,beach,1,19.896,0.5333
928,2,boat,0,281.86,0.2413
928,3,charter,0,316.86,1.0266
928,4,pier,0,19.896,0.4522
929,1,beach,0,76.176,0.2537
929,2,boat,1,12.696,0.7369
929,3,charter,0,37.696,2.3101
929,4,pier,0,76.176,0.1498
930,1,beach,0,47.376,0.2537
930,2,boat,1,7.896,0.7369
930,3,charter,0,32.896,2.3101
930,4,pier,0,47.376,0.1498
931,1,beach,0,133.776,0.2537
931,2,boat,1,22.296,0.6817
931,3,charter,0,47.296,2.3014
931,4,pier,0,133.776,0.1498
932,1,beach,0,61.776,0.2537
932,2,boat,0,10.296,0.6817
932,3,charter,1,35.296,2.3014
932,4,pier,0,61.776,0.1498
933,1,beach,0,227.376,0.2537
933,2,boat,1,37.896,0.0531
933,3,charter,0,62.896,0.0052
933,4,pier,0,227.376,0.1498
934,1,beach,1,7.896,0.5333
934,2,boat,0,111.86,0.2413
934,3,charter,0,146.86,1.0266
934,4,pier,0,7.896,0.4522
935,1,beach,0,90.576,0.2537
935,2,boat,1,15.096,0.7369
935,3,charter,0,40.096,2.3101
935,4,pier,0,90.576,0.1498
936,1,beach,0,90.576,0.2537
936,2,boat,0,15.096,0.6817
936,3,charter,1,40.096,2.3014
936,4,pier,0,90.576,0.1498
937,1,beach,1,15.096,0.5333
937,2,boat,0,213.86,0.2413
937,3,charter,0,248.86,1.0266
937,4,pier,0,15.096,0.4522
938,1,beach,1,10.296,0.5333
938,2,boat,0,145.86,0.2413
938,3,charter,0,180.86,1.0266
938,4,pier,0,10.296,0.4522
939,1,beach,0,133.776,0.2537
939,2,boat,0,22.296,0.0531
939,3,charter,1,47.296,0.0052
939,4,pier,0,133.776,0.1498
940,1,beach,0,61.776,0.2537
940,2,boat,1,10.296,0.7369
940,3,charter,0,35.296,2.3101
940,4,pier,0,61.776,0.1498
941,1,beach,0,61.776,0.2537
941,2,boat,1,10.296,0.6817
941,3,charter,0,35.296,2.3014
941,4,pier,0,61.776,0.1498
942,1,beach,1,15.096,0.5333
942,2,boat,0,213.86,0.2413
942,3,charter,0,248.86,1.0266
942,4,pier,0,15.096,0.4522
943,1,beach,0,32.976,0.2537
943,2,boat,1,5.496,0.6817
943,3,charter,0,30.496,2.3014
943,4,pier,0,32.976,0.1498
944,1,beach,0,162.576,0.2537
944,2,boat,1,27.096,0.7369
944,3,charter,0,52.096,2.3101
944,4,pier,0,162.576,0.1498
945,1,beach,0,76.176,0.2537
945,2,boat,1,12.696,0.7369
945,3,charter,0,37.696,2.3101
945,4,pier,0,76.176,0.1498
946,1,beach,0,77.86,0.0678
946,2,boat,0,115.874,0.0014
946,3,charter,0,144.874,0.0029
946,4,pier,1,77.86,0.0789
947,1,beach,1,17.496,0.5333
947,2,boat,0,247.86,0.0156
947,3,charter,0,282.86,0.0058
947,4,pier,0,17.496,0.4522
948,1,beach,0,61.776,0.2537
948,2,boat,0,10.296,0.6817
948,3,charter,1,35.296,2.3014
948,4,pier,0,61.776,0.1498
949,1,beach,0,104.976,0.2537
949,2,boat,1,17.496,0.6817
949,3,charter,0,42.496,2.3014
949,4,pier,0,104.976,0.1498
950,1,beach,0,47.376,0.2537
950,2,boat,0,7.896,0.6817
950,3,charter,1,32.896,2.3014
950,4,pier,0,47.376,0.1498
951,1,beach,0,150.174,0.2537
951,2,boat,1,45.198,0.6817
951,3,charter,0,70.198,2.3014
951,4,pier,0,150.174,0.1498
952,1,beach,1,26.598,0.5333
952,2,boat,0,172.458,0.2413
952,3,charter,0,207.458,1.0266
952,4,pier,0,26.598,0.4522
953,1,beach,0,88.374,0.2537
953,2,boat,0,26.598,0.6817
953,3,charter,1,51.598,2.3014
953,4,pier,0,88.374,0.1498
954,1,beach,0,129.574,0.2537
954,2,boat,1,38.998,0.6817
954,3,charter,0,63.998,2.3014
954,4,pier,0,129.574,0.1498
955,1,beach,0,132.258,0.0678
955,2,boat,0,67.774,0.0559
955,3,charter,1,102.774,0.6456
955,4,pier,0,132.258,0.0789
956,1,beach,0,26.598,0.5333
956,2,boat,0,172.458,0.2413
956,3,charter,0,207.458,1.0266
956,4,pier,1,26.598,0.4522
957,1,beach,1,14.198,0.5333
957,2,boat,0,92.058,0.2413
957,3,charter,0,127.058,1.0266
957,4,pier,0,14.198,0.4522
958,1,beach,0,47.174,0.2537
958,2,boat,0,14.198,0.6817
958,3,charter,1,39.198,2.3014
958,4,pier,0,47.174,0.1498
959,1,beach,0,108.974,0.2537
959,2,boat,0,32.798,0.6817
959,3,charter,1,57.798,2.3014
959,4,pier,0,108.974,0.1498
960,1,beach,0,20.398,0.5333
960,2,boat,0,132.258,0.0156
960,3,charter,0,167.258,0.0058
960,4,pier,1,20.398,0.4522
961,1,beach,0,88.374,0.2537
961,2,boat,0,26.598,0.6817
961,3,charter,1,51.598,2.3014
961,4,pier,0,88.374,0.1498
962,1,beach,0,129.574,0.2537
962,2,boat,1,38.998,0.7369
962,3,charter,0,63.998,2.3101
962,4,pier,0,129.574,0.1498
963,1,beach,0,88.374,0.2537
963,2,boat,1,26.598,0.0531
963,3,charter,0,51.598,0.0052
963,4,pier,0,88.374,0.1498
964,1,beach,1,32.798,0.5333
964,2,boat,0,212.658,0.1665
964,3,charter,0,247.658,0.3975
964,4,pier,0,32.798,0.4522
965,1,beach,0,88.374,0.2537
965,2,boat,1,26.598,0.6817
965,3,charter,0,51.598,2.3014
965,4,pier,0,88.374,0.1498
966,1,beach,0,129.574,0.2537
966,2,boat,0,38.998,0.0531
966,3,charter,1,63.998,0.0052
966,4,pier,0,129.574,0.1498
967,1,beach,0,108.974,0.2537
967,2,boat,1,32.798,0.6817
967,3,charter,0,57.798,2.3014
967,4,pier,0,108.974,0.1498
968,1,beach,0,129.574,0.2537
968,2,boat,0,38.998,0.6817
968,3,charter,1,63.998,2.3014
968,4,pier,0,129.574,0.1498
969,1,beach,0,26.598,0.5333
969,2,boat,0,172.458,0.2413
969,3,charter,0,207.458,1.0266
969,4,pier,1,26.598,0.4522
970,1,beach,0,26.598,0.5333
970,2,boat,0,172.458,0.0156
970,3,charter,0,207.458,0.0058
970,4,pier,1,26.598,0.4522
971,1,beach,0,129.574,0.2537
